CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
2.35,6.0,19.1,25.0,36.0,49.0,59.7999969412014,699.6,0.0,34.0,5.9,0.0,23.35,334.6041646267334,131.0,7.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.37,7.0,20.0,26.8,33.0,51.0,60.81715005396823,699.7,0.0,37.0,5.6,0.0,22.49,338.209634799257,152.0,5.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.47,5.2,21.4,26.5,30.0,47.0,60.84293231265482,699.7,0.0,40.0,5.4,0.0,21.27,343.1370567737393,77.0,3.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.51,11.1,34.8,45.8,14.0,54.0,60.28402626915771,699.6,0.0,45.0,5.9,0.0,20.26,342.40686062261807,109.14546415923778,3.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.48,7.8,34.1,41.8,10.0,102.0,59.82777776379266,699.3,0.0,54.0,6.5,0.0,19.61,350.4476093014896,17.0,3.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.47,6.9,30.4,37.1,11.0,97.0,60.23344876118923,699.1,0.0,60.0,6.9,0.0,19.03,348.24516314406185,80.0,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.48,10.6,32.3,42.7,8.0,88.0,60.552305686910636,698.6,0.0,61.0,6.9,0.0,18.49,354.45456144322657,16.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.54,17.4,29.4,46.7,9.0,91.0,60.66543533818315,698.4,0.0,61.0,6.6,0.0,17.91,346.6159614088113,132.0,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.44,22.8,30.1,52.8,7.0,85.0,60.41657362231962,698.2,0.0,62.0,6.6,0.0,17.19,353.5204729526902,95.20890758703926,4.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.37,17.1,31.6,48.7,7.0,88.0,61.25722510294216,698.2,0.0,61.0,7.1,0.0,16.86,350.9371803978824,105.44233936294043,3.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.4,23.9,32.6,56.4,7.0,92.0,62.07508426877905,698.5,0.0,59.0,6.8,0.0,16.39,348.260251929112,97.84660193645249,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.71,25.123366153661188,33.9,84.0,8.0,81.0,65.83552243101056,698.6,0.0,56.0,6.5,0.003782145964210462,16.81,345.1607391691166,86.20544263121155,2.9,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2.7,22.5570208801102,44.9,78.5,20.0,108.0,68.8004383308117,698.8,0.0,47.0,6.6,0.05784843644443319,19.52,338.0799405684329,68.87734625688213,2.8,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2.48,17.2,32.9,49.9,36.0,113.0,65.22294814327608,698.7,0.0,32.0,7.0,0.06745874870777496,24.29,334.25479654333975,45.0,3.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.26,9.9,20.7,30.6,48.0,78.0,64.41622108412781,698.6,0.0,24.0,6.7,0.0643082004792875,26.58,321.0569220334293,16.0,3.2,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.35,10.8,19.6,30.2,50.0,70.0,64.19097939381322,698.0,0.0,18.0,7.4,0.04037951039329908,29.66,317.64654160523776,29.05661250649928,8.3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2.56,10.3,28.2,38.4,66.0,81.0,64.96176365027125,697.2,0.0,28.0,7.5,0.020531645093650297,28.82,323.43392096056795,96.0,12.3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.68,7.9,26.3,34.0,92.0,121.0,66.00648910233669,696.7,0.0,33.0,8.9,0.006516510719241225,28.32,325.18169185210144,112.0,13.8,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.47,5.9,19.6,25.3,97.0,112.0,64.19177920336432,696.1,0.0,32.0,8.5,-0.024848676843444023,28.54,317.34707254763293,108.0,12.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.34,4.9,15.4,20.2,97.0,100.0,61.47914628071993,695.7,0.0,29.0,8.2,-0.04401577738418376,28.86,318.85792401703236,107.0,12.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.31,4.7,15.2,19.7,95.0,80.0,59.74322047421451,695.6,0.0,28.0,8.0,-0.04504325062402824,28.94,315.74946468944836,103.0,11.4,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.31,4.5,20.3,24.7,79.0,72.0,57.473905587568794,695.9,0.0,31.0,9.4,-0.05118390326116842,28.03,318.5529599869703,115.0,11.4,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.28,5.0,20.2,25.0,55.0,77.0,58.07690387421839,696.4,0.0,41.0,13.1,0.009,26.41,322.82844469455296,121.0,10.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.35,5.7,22.0,27.5,35.0,75.0,57.27074243110376,697.0,0.0,50.0,12.6,0.0,24.97,329.17820284915933,147.0,8.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.38,6.0,21.2,27.0,24.0,76.0,57.704127700065285,697.5,0.0,55.0,9.7,0.0,23.89,334.68156044895323,167.0,8.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.44,8.3,19.9,28.1,21.0,67.0,59.210849377649254,697.8,0.0,58.0,8.2,0.0,23.23,338.28703062147684,165.0,7.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.53,7.4,21.0,28.3,19.0,57.0,60.857396148128224,697.7,0.0,59.0,7.0,0.0,22.44,343.21445259595913,176.0,3.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.52,10.4,29.4,39.7,10.0,64.0,60.298490104631114,697.7,0.0,62.0,6.4,0.0,21.6,342.4842564448379,252.0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.44,5.9,23.7,29.4,18.0,69.0,59.84224159926607,697.6,0.0,63.0,6.1,0.0,20.96,350.52500512370943,73.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.22,4.3,16.3,20.5,23.0,62.0,60.24791259666264,697.5,0.0,63.0,6.5,0.0,20.38,348.3225589662817,91.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.21,4.4,21.7,26.1,9.0,54.0,60.56676952238404,697.5,0.0,78.0,6.2,0.0,19.49,354.5319572654464,119.0,4.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.24,4.5,21.0,25.4,8.0,59.0,60.67989917365656,697.3,0.0,84.0,9.1,0.0,18.49,346.69335723103114,60.0,1.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.200426888106715,11.9,23.1,34.9,7.0,68.0,60.43103745779303,697.2,0.0,80.0,12.0,0.0,18.04,353.59786877491007,81.69096269799078,2.4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.41,13.385031768507327,24.8,66.9,7.0,65.0,61.271688938415565,697.3,0.0,77.0,8.2,0.0,17.55,351.01457622010224,63.00505137174304,3.5,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.49,13.415988282809924,30.3,85.4,7.0,103.0,62.089548104252465,697.4,0.0,63.0,8.0,0.0,17.35,348.3376477513318,51.35504586320117,5.3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.632697254702251,13.06054849219668,34.0,91.74853661350762,8.0,95.0,65.84998626648397,697.6,0.0,48.0,7.5,0.006092817408895487,17.68,345.23813499133644,45.22497003641267,3.4,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False
2.558953450829115,12.715012577565947,54.322000000000116,77.79124412536048,12.0,186.0,68.8149021662851,697.6,0.0,46.0,7.4,0.054609339125636175,20.11,338.15733639065274,45.0,2.3,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
2.83,12.672396319595304,40.3,70.1,24.0,133.0,65.23741197874949,697.6,0.0,35.0,8.3,0.06554218586109395,24.59,334.33219236555954,29.77268079334392,2.7,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2.43,11.8,25.2,36.9,43.0,110.0,64.43068491960122,697.5,0.0,32.0,8.5,0.06150059887093643,25.44,321.13431785564916,75.0,4.8,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.68,12.8,31.9,44.5,43.0,74.0,64.20544322928664,697.2,0.0,41.0,12.8,0.03863825555888417,25.51,317.7239374274576,76.0,6.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3.01,14.1,38.6,52.6,58.0,106.0,64.97622748574466,696.6,0.0,41.0,11.4,0.01840717621321783,26.7,323.5113167827878,85.0,6.2,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.79,9.8,37.3,46.9,71.0,148.0,66.0209529378101,695.9,0.0,39.0,10.5,0.002489271599669024,27.6,325.2590876743213,81.0,6.8,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.67,7.6,30.8,38.2,83.0,149.0,64.20624303883773,695.4,0.0,38.0,9.6,-0.027535809091532984,28.0,317.4244683698528,95.0,9.2,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.6,6.2,23.8,29.9,87.0,140.0,61.49361011619334,695.4,0.0,37.0,11.9,-0.046810605655181,27.88,318.9353198392522,97.0,10.8,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.5,5.4,20.5,25.9,85.0,117.0,59.757684309687924,695.5,0.0,38.0,11.2,-0.04970878653251351,27.77,315.8268605116682,115.0,12.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.4,6.2,23.1,29.2,46.0,113.0,57.4883694230422,696.3,0.0,52.0,9.2,-0.05369918169373691,26.31,318.6303558091901,112.0,11.6,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.4,7.5,23.7,31.1,27.0,104.0,58.091367709691795,697.4,0.0,59.0,10.6,0.003,25.19,322.9058405167728,113.0,7.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.41,6.5,22.6,29.0,18.0,86.0,57.28520626657717,697.8,0.0,63.0,9.4,0.0,24.39,329.2555986713791,130.0,5.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.47,8.1,22.1,30.1,15.0,76.0,57.71859153553869,697.9,0.0,66.0,9.35696234856221,0.0,23.69,334.75895627117313,124.0,4.7,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2.65,11.3,27.8,39.0,9.0,74.0,59.22531321312266,698.4,0.0,63.0,10.3,0.0,23.37,338.3644264436967,245.0,4.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.35,9.7,22.1,31.7,13.0,96.0,60.87185998360163,698.8,0.0,66.0,8.3,0.0,22.81,343.291848418179,131.0,6.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.28,4.9,18.5,23.3,15.0,68.0,60.31295394010452,698.5,0.0,70.0,7.9,0.0,22.02,342.56165226705775,106.0,6.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.34,24.8,26.8,51.4,10.0,60.0,59.856705434739474,697.8,0.0,64.0,9.8,0.0,21.38,350.6024009459292,300.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.34,22.675615659202165,27.6,62.0,8.0,90.0,60.262376432136044,697.6,0.0,65.0,8.0,0.0,20.25,348.39995478850153,255.0,4.5,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.3,16.3,23.2,39.3,9.0,93.0,60.58123335785745,697.6,0.0,73.0,6.9,0.0,19.96,354.60935308766625,53.0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.38,14.859031043890262,25.2,55.6,8.0,74.0,60.694363009129965,697.7,0.0,74.0,7.1,0.0,18.96,346.770753053251,292.0,3.4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.32,17.119284538747905,25.7,59.1,7.0,117.0,60.44550129326643,697.8,0.0,73.0,7.2,0.0,18.2,353.6752645971299,297.0,5.7,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.39,18.912787764203873,27.6,86.9,8.0,116.0,61.28615277388897,698.1,0.0,62.0,8.0,0.0,17.45,351.0919720423221,267.51031103881314,4.2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.58,19.544996820755983,31.0,95.73580577273694,8.0,153.0,62.104011939725865,698.4,0.0,48.0,7.9,0.0,17.05,348.41504357355166,293.0,4.5,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2.7183099347087802,19.786381174771957,36.5,90.0290597401912,9.0,131.0,65.86445010195737,698.7,0.0,35.0,8.3,0.00801865686947946,18.48,345.3155308135562,310.0,3.3,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
2.529647247261999,20.03576265003054,54.322000000000116,78.41303890005705,17.0,143.89323435301256,68.8293660017585,698.8,0.0,31.0,8.6,0.05264329575540255,21.89,338.2347322128726,308.0,3.5,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
2.54,20.53984701066645,36.7,74.7,20.0,217.0,65.2518758142229,698.8,0.0,23.0,8.4,0.06527302876587436,26.7,334.40958818777943,242.0,3.2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.38,20.9,30.6,51.3,33.0,117.0,64.44514875507463,698.5,0.0,18.0,8.1,0.06149569854847292,28.29,321.211713677869,123.0,5.5,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.3,13.8,26.6,40.2,46.0,87.0,64.21990706476005,698.1,0.0,15.0,8.9,0.04040863421840539,29.6,317.80133324967744,114.0,8.4,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.29,15.2,20.5,34.7,52.0,92.0,64.99069132121805,697.7,0.0,14.0,8.0,0.020709436533974473,30.31,323.58871260500763,111.0,10.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.24,7.9,15.7,23.4,68.0,73.0,66.0354167732835,696.9,0.0,13.0,6.9,0.004097524576301914,30.64,325.3364834965411,117.0,11.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.17,6.4,13.6,19.8,79.0,59.0,64.22070687431113,696.3,0.0,12.0,7.0,-0.02395896774775559,30.98,317.5018641920726,105.0,12.1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.15,5.9,14.1,19.8,86.0,58.0,61.508073951666745,696.2,0.0,11.0,6.5,-0.0424425917724786,31.35,319.01271566147204,104.0,10.3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.15,5.1,13.5,18.5,93.0,57.0,59.772148145161324,695.7,0.0,11.0,6.4,-0.04594684796828291,31.16,315.90425633388804,107.0,10.3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.24,5.1,16.4,21.4,94.0,53.0,57.50283325851561,695.3,0.0,14.0,5.6,-0.04741103879860996,30.52,318.70775163140996,125.0,10.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.21,7.1,14.9,21.7,59.0,62.0,58.1058315451652,695.8,0.0,28.0,9.2,0.008,28.19,322.98323633899264,93.0,12.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.13,4.7,12.8,17.3,40.0,69.0,57.29967010205057,696.8,0.0,34.0,6.2,0.0,26.9,329.33299449359896,90.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.11,4.5,9.8,14.1,39.0,61.0,57.7330553710121,697.6,0.0,37.0,5.9,0.0,26.09,334.8363520933929,91.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.08,4.2,8.6,12.6,38.0,51.0,59.23977704859607,698.0,0.0,40.0,5.7,0.0,25.27,338.4418222659165,94.0,10.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,4.3,14.7,18.8,31.0,44.0,60.88632381907504,697.9,0.0,43.0,6.1,0.0,24.39,343.36924424039887,114.0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,3.9,14.0,17.8,31.0,40.0,60.32741777557793,697.8,0.0,43.0,6.0,-0.005052546847803326,23.49,342.6390480892776,121.0,5.5,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.09,3.4,10.4,13.5,34.0,44.0,59.87116927021288,697.5,0.0,46.0,5.6,0.0,22.71,350.67979676814906,152.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.05,3.6,7.1,10.4,36.0,40.0,60.27684026760945,697.4,0.0,50.0,5.5,0.0,22.11,348.4773506107214,139.0,3.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,4.5,23.1,27.4,18.0,38.0,60.59569719333086,697.4,0.0,56.0,5.5,0.0,20.84,354.6867489098861,143.57012873521205,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.24,7.7,31.0,38.5,9.0,80.0,60.70882684460337,697.2,0.0,62.0,5.6,0.0,19.83,346.8481488754708,22.0,3.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.26,7.9056729259977825,29.6,60.3,8.0,105.0,60.459965128739846,697.4,0.0,65.0,6.1,0.0,19.04,353.7526604193498,54.14219867695313,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.24,10.652217686741169,27.7,50.4,11.0,126.0,61.30061660936237,697.4,0.0,61.0,6.3,0.0,18.37,351.1693678645419,119.0,3.6,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.53,12.235899565906571,28.0,58.2,10.0,100.0,62.11847577519927,697.6,0.0,59.0,6.0,0.0,18.16,348.4924393957715,20.0,2.3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.6578902083830824,13.424226721546683,34.1,64.0229450024212,9.0,117.0,65.87891393743078,698.1,0.0,65.0,6.5,0.009681637086979986,18.28,345.39292663577606,41.276162714677966,3.6,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False
2.9,14.618154925290611,34.0,51.57245766651697,13.0,128.7196283306334,68.84382983723192,698.2,0.0,65.0,6.3,0.051020031406446446,20.36,338.3121280350924,31.10497563208773,4.6,False,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False
2.49,16.8,28.3,44.9,28.0,176.0,65.2663396496963,698.5,0.0,52.0,10.9,0.06492803271866422,21.83,334.4869840099993,82.0,5.5,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.57,16.0,32.6,48.5,37.0,100.0,64.45961259054803,698.4,0.0,51.0,10.869177083838776,0.06158133585355877,23.84,321.2891095000889,106.0,4.9,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2.45,11.2,25.5,36.5,51.0,119.0,64.23437090023346,697.9,0.0,46.0,10.2,0.04210081701938717,25.35,317.8787290718972,118.0,4.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.68,16.1,25.6,41.2,56.0,101.0,65.00515515669146,697.4,0.0,51.0,9.3,0.022936960897628367,25.9,323.66610842722747,77.0,7.3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.78,8.8,31.1,39.7,73.0,119.0,66.04988060875691,696.6,0.0,52.0,9.377760745926565,0.005869634378082661,26.49,325.41387931876096,95.0,8.2,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2.52,6.7,25.8,32.4,84.0,137.0,64.23517070978454,696.0,0.0,51.0,9.080837693921104,-0.02045418371430914,26.09,317.57926001429246,97.0,10.9,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2.3,5.9,17.0,22.7,77.0,123.0,61.52253778714015,695.5,0.0,49.0,9.048792239213066,-0.038159284319933734,26.51,319.0901114836919,108.0,9.8,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2.22,4.7,11.5,16.1,62.0,101.0,59.78661198063473,695.3,0.0,47.0,9.0,-0.04199794564302197,26.95,315.9816521561079,102.0,10.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.21,4.9,9.9,14.5,49.0,73.0,57.51729709398903,695.5,0.0,46.0,6.9,-0.0413723432901482,26.36,318.7851474536298,107.0,11.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2.27,7.0,13.6,20.4,38.0,62.0,58.12029538063861,695.9,0.0,49.0,6.6,0.013,25.66,323.0606321612125,98.0,10.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.25,5.1,15.8,20.8,28.0,65.0,57.31413393752398,696.3,0.0,48.0,9.8,0.0,25.01,329.4103903158188,111.0,9.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.41,7.5,22.8,30.1,18.0,56.0,57.74751920648551,696.4,0.0,50.0,7.2,0.0,24.32,334.91374791561276,132.0,5.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.25,6.6,18.1,24.6,20.0,62.0,59.25424088406948,696.4,0.0,55.0,7.1,0.0,23.72,338.51921808813637,117.0,8.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.22,5.1,14.4,19.3,20.0,58.0,60.900787654548445,696.5,0.0,64.0,6.8,0.0,22.73,343.4466400626187,139.0,6.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.17,4.3,12.9,16.9,18.0,52.0,60.34188161105133,696.8,0.0,72.0,5.8,0.0,21.69,342.71644391149744,129.0,7.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,3.8,13.2,16.8,15.0,46.0,59.88563310568629,696.4,0.0,77.0,5.4,0.0,20.75,350.75719259036896,130.0,7.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.17,4.6,16.0,20.5,12.0,55.0,60.29130410308286,696.1,0.0,79.0,5.4,0.0,20.23,348.5547464329412,137.0,6.9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.12,3.3,12.7,15.8,14.0,63.0,60.61016102880426,695.7,0.0,83.0,5.2,0.0,19.79,354.76414473210593,193.0,2.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.12,3.1,8.4,11.3,19.0,52.0,60.72329068007678,695.2,0.0,82.0,5.4,0.0,19.98,346.92554469769067,210.0,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.12,3.3,10.9,14.0,17.0,47.0,60.47442896421325,694.7,0.0,78.0,5.5,0.0,20.03,353.83005624156965,127.0,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,4.4,13.0,17.2,17.0,53.0,61.31508044483578,694.5,0.0,74.0,5.6,0.0,19.34,351.24676368676177,129.0,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.88,5.9026991674000175,23.2,51.5,8.0,56.0,62.13293961067268,694.8,0.0,74.0,5.5,0.0,19.15,348.56983521799134,130.8095020380738,2.3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.99130790943314,6.926298605193287,27.3,56.39995041373298,8.0,98.0,65.89337777290419,694.7,0.0,74.0,5.8,0.011127917206176882,19.17,345.4703224579959,123.730027624614,2.9,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False
2.690508706270465,7.956126001655036,44.3,42.6313554329531,23.0,178.0,68.85829367270533,695.0,0.0,66.0,5.4,0.175,20.92,338.38952385731227,116.89184844991468,3.3,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
2.34,9.8,21.2,30.9,34.0,148.0,65.28080348516971,695.2,0.0,65.0,5.4,0.291,22.41,334.56437983221906,111.63667961053598,6.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.45,20.0,25.5,45.2,22.0,113.0,64.47407642602144,695.1,0.0,63.0,7.3,0.33,23.08,321.36650532230874,117.27038362588198,7.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.51,18.020203646968323,28.2,49.0,29.0,108.06420391205408,64.24883473570685,694.6,0.0,53.0,6.8,0.583,26.05,317.95612489411707,126.28082827383946,4.9,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
2.44,12.8,27.4,40.0,53.0,151.0,65.01961899216488,693.8,0.0,39.0,7.0,0.633,28.59,323.7435042494473,127.0,7.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.5,7.3,24.3,31.5,80.0,149.0,66.06434444423031,692.9,0.0,37.0,9.1,0.624,29.13,325.49127514098075,91.0,11.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.59,6.8,28.6,35.3,82.7114691667319,127.0,64.24963454525795,692.0,0.0,38.0,9.3,0.442,29.03,317.6566558365123,103.0,12.4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2.55,5.3,23.9,29.0,80.51775788165116,130.0,61.53700162261356,691.5,0.0,37.0,9.6,0.293,29.19,319.1675073059117,108.0,10.9,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2.49,4.6,22.4,26.9,79.8913304951418,122.0,59.80107581610814,691.5,0.0,40.0,7.9,0.178,28.81,316.0590479783277,103.0,10.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2.51,5.5,27.5,32.9,79.0,118.0,57.531760929462436,691.8,0.0,45.0,9.4,0.081,28.09,318.86254327584965,124.0,7.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.56,6.8,29.4,36.0,48.0,111.0,58.13475921611201,692.5,0.0,51.0,9.233260971449477,0.006,26.99,323.1380279834323,133.0,7.5,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2.51,5.7,24.5,30.0,37.0,97.0,57.328597772997384,692.8,0.0,55.0,7.4,0.0,25.81,329.48778613803864,158.0,8.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.45,5.5,23.4,28.7,35.0,88.0,57.76198304195891,693.1,0.0,57.0,6.4,0.0,25.01,334.9911437378326,158.0,7.7,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.5,6.2,26.3,32.4,26.0,83.0,59.26870471954289,693.6,0.0,58.0,6.4,0.0,24.31,338.5966139103562,162.0,7.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.47,5.8,27.1,32.8,25.0,88.0,60.915251490021845,693.9,0.0,59.0,6.4,0.0,23.82,343.52403588483855,166.0,4.4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.57,10.8,34.4,45.0,15.0,79.0,60.35634544652474,693.9,0.0,62.0,6.2,0.0,23.02,342.7938397337172,171.3304611550239,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.49,12.0,33.7,45.6,11.0,103.0,59.900096941159696,694.1,0.0,64.0,6.0,0.0,22.34,350.8345884125888,150.37423126026843,4.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.59,10.086381623534457,36.5,44.49459308733808,8.0,101.0,60.305767938556265,694.1,0.0,67.0,6.2,0.0,21.3,348.632142255161,59.0,2.9,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2.61,12.955619032800378,37.3,46.87007407828468,7.0,133.0,60.62462486427766,693.9,0.0,68.0,6.2,0.0,20.84,354.84154055432583,84.88290385485479,2.2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
